Country,League,Season,Date,Homeoraway,Team,HTTeamGoals,TeamGoals,TeamShots,TeamShotsOnTarget,TeamFouls,TeamCorners,TeamYellow,TeamRed,Opponent,HTOpponentGoals,OpponentGoals,OpponentShots,OpponentShotOnTarget,OpponentFouls,OpponentCorners,OpponentYellow,OpponentRed,FavouriteResult,HTResult,Result,TotalGoals,TeamOdds,DrawOdds,OpponentOdds,OddsOver2.5Goals,OddsUnder2.5Goals,FavouriteOU2.5,ResultBetWin,ResultBetDraw,ResultBetLose,ResultBetOver2.5,ResultBetUnder2.5
ENGLAND,PREM,15/16,11/05/16,Away,Chelsea,1,1,13,7,12,3,1,0,Liverpool,0,1,28,9,11,7,3,0,NotFavourite,Win,Draw,2,3.8,3.8,2,1.64,2.24,FavOver,-1,2.8,-1,-1,1.24
ENGLAND,PREM,15/16,15/05/16,Away,Leicester,0,1,18,5,12,6,0,0,Chelsea,0,1,17,4,4,7,0,0,NotFavourite,Draw,Draw,2,3.1,3.75,2.3,1.63,2.25,FavOver,-1,2.75,-1,-1,1.25
ENGLAND,PREM,15/16,15/05/16,Away,Man City,1,1,18,5,19,4,3,0,Swansea,1,1,4,1,4,4,1,0,Favourite,Draw,Draw,2,1.53,4.75,6,1.53,2.45,FavOver,-1,3.75,-1,-1,1.45
ENGLAND,PREM,15/16,15/05/16,Away,Sunderland,1,2,6,4,10,4,0,0,Watford,0,2,21,6,11,7,1,0,NotFavourite,Win,Draw,4,3.7,3.75,2.05,1.71,2.1,FavOver,-1,2.75,-1,0.71,-1
ENGLAND,PREM,15/16,15/05/16,Away,Liverpool,1,1,7,3,14,5,1,0,West Brom,1,1,13,1,11,7,3,0,NotFavourite,Draw,Draw,2,3,3.6,2.4,1.72,2.09,FavOver,-1,2.6,-1,-1,1.09
SPAIN,LALIGA,20/21,29/04/21,Home,Barcelona,1,1,16,4,10,6,0,0,Granada,0,2,6,2,22,1,4,0,Favourite,Win,Lose,3,1.14,8,17,1.36,3.2,FavOver,-1,-1,16,0.36,-1
SPAIN,LALIGA,20/21,17/10/20,Home,Real Madrid,0,0,14,2,7,4,2,0,Cadiz,1,1,14,5,5,11,0,0,Favourite,Lose,Lose,1,1.18,7,15,1.61,2.3,FavOver,-1,-1,14,-1,1.3
SPAIN,LALIGA,20/21,16/05/21,Home,Barcelona,1,1,20,4,9,7,3,1,Celta,1,2,4,4,14,1,2,0,Favourite,Draw,Lose,3,1.2,7.5,11,1.33,3.4,FavOver,-1,-1,10,0.33,-1
SPAIN,LALIGA,20/21,28/11/20,Home,Real Madrid,0,1,20,9,8,12,2,0,Alaves,1,2,11,6,17,9,3,0,Favourite,Lose,Lose,3,1.33,5.25,9,1.57,2.37,FavOver,-1,-1,8,0.57,-1
SPAIN,LALIGA,20/21,05/12/20,Away,Barcelona,0,1,21,8,7,13,2,0,Cadiz,1,2,7,3,10,5,0,0,Favourite,Lose,Lose,3,1.36,5,8.5,1.66,2.2,FavOver,-1,-1,7.5,0.66,-1
SPAIN,LALIGA,20/21,30/01/21,Home,Real Madrid,1,1,8,2,9,3,1,1,Levante,1,2,14,8,20,7,2,0,Favourite,Draw,Lose,3,1.33,5.5,8,1.44,2.75,FavOver,-1,-1,7,0.44,-1
SPAIN,LALIGA,20/21,24/10/20,Home,Sevilla,0,0,21,3,11,13,0,0,Eibar,1,1,3,1,12,3,3,0,Favourite,Lose,Lose,1,1.45,4.33,7.5,2,1.8,FavUnder,-1,-1,6.5,-1,0.8
SPAIN,LALIGA,20/21,20/02/21,Home,Ath Madrid,0,0,28,11,10,12,2,0,Levante,1,2,6,1,15,2,3,0,Favourite,Lose,Lose,2,1.53,4,7,2,1.8,FavUnder,-1,-1,6,-1,0.8
SPAIN,LALIGA,20/21,06/03/21,Away,Sevilla,0,1,11,3,11,3,0,0,Elche,0,2,6,3,16,6,4,0,Favourite,Draw,Lose,3,1.6,3.6,6.5,2.37,1.57,FavUnder,-1,-1,5.5,1.37,-1
SPAIN,LALIGA,20/21,01/10/20,Home,Ath Bilbao,0,0,13,4,15,5,3,0,Cadiz,0,1,3,1,16,2,5,2,Favourite,Draw,Lose,1,1.53,3.8,6.5,2.5,1.53,FavUnder,-1,-1,5.5,-1,0.53
SPAIN,LALIGA,20/21,11/04/21,Home,Villarreal,0,1,15,6,6,6,0,0,Osasuna,0,2,12,4,12,5,0,0,Favourite,Draw,Lose,3,1.61,3.6,6,2.2,1.66,FavUnder,-1,-1,5,1.2,-1
SPAIN,LALIGA,20/21,08/11/20,Away,Real Madrid,1,1,16,6,14,8,2,0,Valencia,2,4,7,4,13,1,3,0,Favourite,Lose,Lose,5,1.45,4.75,6,1.57,2.37,FavOver,-1,-1,5,0.57,-1
SPAIN,LALIGA,20/21,03/05/21,Home,Sevilla,0,0,18,3,13,6,1,0,Ath Bilbao,0,1,8,2,15,2,0,0,Favourite,Draw,Lose,1,1.57,4,5.75,2.1,1.72,FavUnder,-1,-1,4.75,-1,0.72
SPAIN,LALIGA,20/21,29/09/20,Home,Sociedad,0,0,11,3,16,9,1,0,Valencia,0,1,9,5,15,3,5,0,Favourite,Draw,Lose,1,1.53,4.2,5.75,1.8,2,FavOver,-1,-1,4.75,-1,1
SPAIN,LALIGA,20/21,14/03/21,Away,Sociedad,0,0,7,1,16,6,3,0,Granada,0,1,7,2,23,4,2,0,Favourite,Draw,Lose,1,1.57,4.2,5.5,2,1.8,FavUnder,-1,-1,4.5,-1,0.8
SPAIN,LALIGA,20/21,18/10/20,Home,Alaves,0,0,13,2,11,2,2,0,Elche,1,2,7,3,11,6,5,0,Favourite,Lose,Lose,2,1.75,3.3,5.5,2.75,1.44,FavUnder,-1,-1,4.5,-1,0.44
SPAIN,LALIGA,20/21,25/10/20,Home,Getafe,0,0,10,1,19,6,4,0,Granada,1,1,5,2,23,1,2,0,Favourite,Lose,Lose,1,1.85,3.1,5,3.2,1.36,FavUnder,-1,-1,4,-1,0.36
SPAIN,LALIGA,20/21,02/05/21,Home,Granada,0,0,9,2,12,6,7,1,Cadiz,1,1,8,4,10,5,2,0,Favourite,Lose,Lose,1,1.85,3.3,4.75,2.2,1.66,FavUnder,-1,-1,3.75,-1,0.66
SPAIN,LALIGA,20/21,17/10/20,Away,Barcelona,0,0,7,1,10,2,3,0,Getafe,0,1,9,4,20,7,4,0,Favourite,Draw,Lose,1,1.72,3.8,4.75,1.9,1.9,FavOver,-1,-1,3.75,-1,0.9
SPAIN,LALIGA,20/21,10/04/21,Home,Getafe,0,0,19,4,10,10,3,0,Cadiz,0,1,8,3,13,4,2,0,Favourite,Draw,Lose,1,1.9,3.1,4.5,3.2,1.36,FavUnder,-1,-1,3.5,-1,0.36
SPAIN,LALIGA,20/21,02/01/21,Home,Getafe,0,0,11,4,13,5,3,0,Valladolid,1,1,8,2,13,9,2,0,Favourite,Lose,Lose,1,1.95,3.1,4.5,3,1.4,FavUnder,-1,-1,3.5,-1,0.4
SPAIN,LALIGA,20/21,30/11/20,Home,Betis,0,0,7,3,13,6,2,0,Eibar,0,2,11,6,14,2,1,0,Favourite,Draw,Lose,2,1.75,3.75,4.5,1.9,1.9,FavOver,-1,-1,3.5,-1,0.9
SPAIN,LALIGA,20/21,30/09/20,Home,Eibar,0,0,12,4,9,3,2,0,Elche,1,1,5,2,14,2,2,0,Favourite,Lose,Lose,1,1.8,3.5,4.5,2.5,1.53,FavUnder,-1,-1,3.5,-1,0.53
SPAIN,LALIGA,20/21,21/04/21,Away,Villarreal,0,1,10,5,11,8,1,0,Alaves,1,2,9,4,8,3,2,0,Favourite,Lose,Lose,3,1.83,3.6,4.33,2.1,1.72,FavUnder,-1,-1,3.33,1.1,-1
SPAIN,LALIGA,20/21,14/02/21,Home,Villarreal,0,1,9,5,19,7,3,0,Betis,1,2,15,4,13,3,2,0,Favourite,Lose,Lose,3,1.9,3.4,4.2,1.9,1.9,FavOver,-1,-1,3.2,0.9,-1
SPAIN,LALIGA,20/21,17/10/20,Away,Sevilla,0,0,8,3,11,1,4,1,Granada,0,1,13,3,16,5,4,0,Favourite,Draw,Lose,1,1.9,3.4,4.2,2.2,1.66,FavUnder,-1,-1,3.2,-1,0.66
SPAIN,LALIGA,20/21,25/04/21,Away,Ath Madrid,0,1,14,3,7,11,2,0,Ath Bilbao,1,2,11,3,20,4,4,0,Favourite,Lose,Lose,3,1.85,3.5,4,2.5,1.53,FavUnder,-1,-1,3,1.5,-1
SPAIN,LALIGA,20/21,05/03/21,Away,Villarreal,1,1,10,5,10,3,3,0,Valencia,0,2,25,4,12,5,4,0,Favourite,Win,Lose,3,1.95,3.4,4,2.1,1.72,FavUnder,-1,-1,3,1.1,-1
SPAIN,LALIGA,20/21,20/09/20,Home,Huesca,0,0,4,0,18,2,3,0,Cadiz,1,2,6,4,23,1,3,0,Favourite,Lose,Lose,2,2.1,3.1,4,2.62,1.5,FavUnder,-1,-1,3,-1,0.5
SPAIN,LALIGA,20/21,09/05/21,Home,Villarreal,1,2,16,7,11,5,3,2,Celta,3,4,11,6,16,3,3,1,Favourite,Lose,Lose,6,1.95,3.6,3.8,1.89,2.01,FavOver,-1,-1,2.8,0.89,-1
SPAIN,LALIGA,20/21,04/12/20,Home,Ath Bilbao,0,0,10,0,7,4,2,0,Celta,0,2,6,4,15,5,1,0,Favourite,Draw,Lose,2,2.05,3.25,3.8,2.2,1.66,FavUnder,-1,-1,2.8,-1,0.66
SPAIN,LALIGA,20/21,22/11/20,Home,Granada,0,1,16,6,16,5,4,0,Valladolid,1,3,9,3,14,3,3,0,Favourite,Lose,Lose,4,2.1,3.2,3.8,2.62,1.5,FavUnder,-1,-1,2.8,1.62,-1
SPAIN,LALIGA,20/21,09/05/21,Home,Getafe,0,0,10,2,11,4,1,0,Eibar,0,1,7,3,11,2,2,0,Favourite,Draw,Lose,1,2.15,3.1,3.75,2.75,1.44,FavUnder,-1,-1,2.75,-1,0.44
SPAIN,LALIGA,20/21,01/05/21,Away,Sociedad,0,0,7,3,11,7,2,0,Huesca,0,1,10,3,14,2,2,0,Favourite,Draw,Lose,1,2,3.5,3.75,2,1.8,FavUnder,-1,-1,2.75,-1,0.8
SPAIN,LALIGA,20/21,08/05/21,Away,Huesca,1,1,13,5,13,3,0,0,Cadiz,2,2,11,1,14,3,4,0,Favourite,Lose,Lose,3,2.15,3.2,3.6,2.5,1.53,FavUnder,-1,-1,2.6,1.5,-1
SPAIN,LALIGA,20/21,11/04/21,Home,Valladolid,1,1,7,3,14,2,4,0,Granada,0,2,12,6,15,4,2,0,Favourite,Win,Lose,3,2.05,3.4,3.6,2.3,1.61,FavUnder,-1,-1,2.6,1.3,-1
SPAIN,LALIGA,20/21,20/02/21,Away,Eibar,0,0,13,3,9,4,1,0,Elche,1,1,6,2,16,1,2,0,Favourite,Lose,Lose,1,2.15,3.25,3.6,2.5,1.53,FavUnder,-1,-1,2.6,-1,0.53
SPAIN,LALIGA,20/21,29/01/21,Home,Valladolid,0,1,14,4,12,6,2,0,Huesca,1,3,11,5,12,7,2,0,Favourite,Lose,Lose,4,2.2,3.1,3.6,2.3,1.61,FavUnder,-1,-1,2.6,1.3,-1
SPAIN,LALIGA,20/21,24/10/20,Home,Barcelona,1,1,10,4,11,7,3,0,Real Madrid,1,3,15,9,13,7,2,0,Favourite,Draw,Lose,4,2,3.6,3.6,1.66,2.2,FavOver,-1,-1,2.6,0.66,-1
SPAIN,LALIGA,20/21,25/10/20,Home,Valladolid,0,0,5,1,9,2,1,1,Alaves,0,2,14,4,7,4,0,0,Favourite,Draw,Lose,2,2.3,2.9,3.5,3.2,1.36,FavUnder,-1,-1,2.5,-1,0.36
SPAIN,LALIGA,20/21,14/02/21,Home,Levante,0,0,13,4,13,2,1,0,Osasuna,0,1,7,2,10,1,2,0,Favourite,Draw,Lose,1,2.25,3.2,3.4,2,1.8,FavUnder,-1,-1,2.4,-1,0.8
SPAIN,LALIGA,20/21,19/12/20,Away,Sociedad,1,1,15,5,14,4,1,0,Levante,1,2,13,5,19,3,2,0,Favourite,Draw,Lose,3,2.15,3.4,3.4,2,1.8,FavUnder,-1,-1,2.4,1,-1
SPAIN,LALIGA,20/21,03/10/20,Home,Valladolid,1,1,9,3,11,3,2,0,Eibar,1,2,11,5,21,4,3,1,Favourite,Draw,Lose,3,2.35,3,3.4,2.5,1.53,FavUnder,-1,-1,2.4,1.5,-1
SPAIN,LALIGA,20/21,08/11/20,Away,Ath Bilbao,0,1,17,2,11,11,2,0,Valladolid,1,2,7,4,23,2,4,0,Favourite,Lose,Lose,3,2.37,2.9,3.3,2.75,1.44,FavUnder,-1,-1,2.3,1.75,-1
SPAIN,LALIGA,20/21,30/10/20,Home,Eibar,0,0,9,3,10,7,1,0,Cadiz,2,2,6,4,10,2,1,0,Favourite,Lose,Lose,2,2.55,2.75,3.3,3.5,1.3,FavUnder,-1,-1,2.3,-1,0.3
SPAIN,LALIGA,20/21,04/10/20,Away,Ath Bilbao,0,0,8,0,17,6,3,0,Alaves,0,1,8,3,20,0,2,1,Favourite,Draw,Lose,1,2.37,2.9,3.3,3,1.4,FavUnder,-1,-1,2.3,-1,0.4
SPAIN,LALIGA,20/21,06/03/21,Away,Eibar,0,0,16,1,11,12,2,0,Cadiz,1,1,6,2,7,0,2,0,Favourite,Lose,Lose,1,2.3,3.2,3.25,2.62,1.5,FavUnder,-1,-1,2.25,-1,0.5
SPAIN,LALIGA,20/21,24/10/20,Away,Ath Bilbao,0,0,13,5,10,5,2,0,Osasuna,0,1,7,2,18,2,3,0,Favourite,Draw,Lose,1,2.4,2.9,3.25,2.75,1.44,FavUnder,-1,-1,2.25,-1,0.44
SPAIN,LALIGA,20/21,27/09/20,Home,Osasuna,1,1,9,4,15,3,2,0,Levante,1,3,11,5,16,7,0,0,Favourite,Draw,Lose,4,2.3,3.2,3.25,2.1,1.72,FavUnder,-1,-1,2.25,1.1,-1
SPAIN,LALIGA,20/21,23/10/20,Away,Valencia,0,1,14,4,8,7,2,0,Elche,2,2,3,2,15,0,3,0,Favourite,Lose,Lose,3,2.4,3.1,3.2,2.3,1.61,FavUnder,-1,-1,2.2,1.3,-1
SPAIN,LALIGA,20/21,10/04/21,Home,Eibar,0,0,10,4,9,6,3,0,Levante,1,1,6,1,7,3,2,0,Favourite,Lose,Lose,1,2.2,3.5,3.1,2.1,1.72,FavUnder,-1,-1,2.1,-1,0.72
SPAIN,LALIGA,20/21,04/04/21,Away,Valencia,1,1,12,6,7,13,2,0,Cadiz,1,2,6,2,10,4,2,0,Favourite,Draw,Lose,3,2.45,3.1,3.1,2.3,1.61,FavUnder,-1,-1,2.1,1.3,-1
SPAIN,LALIGA,20/21,10/01/21,Home,Valladolid,0,0,11,4,14,0,2,0,Valencia,0,1,17,6,14,4,3,0,Favourite,Draw,Lose,1,2.37,3.25,3.1,2.2,1.66,FavUnder,-1,-1,2.1,-1,0.66
SPAIN,LALIGA,20/21,02/04/21,Home,Levante,0,0,13,3,15,8,2,0,Huesca,1,2,6,2,7,2,2,0,Favourite,Lose,Lose,2,2.37,3.3,3,1.9,1.9,FavOver,-1,-1,2,-1,0.9
SPAIN,LALIGA,20/21,06/03/21,Away,Getafe,1,1,9,2,19,6,2,1,Valladolid,2,2,4,3,16,1,2,0,Favourite,Lose,Lose,3,2.7,2.8,3,3.2,1.36,FavUnder,-1,-1,2,2.2,-1
SPAIN,LALIGA,20/21,27/02/21,Home,Alaves,0,0,4,1,18,5,3,0,Osasuna,0,1,6,3,20,2,4,0,Favourite,Draw,Lose,1,2.62,2.9,3,2.5,1.53,FavUnder,-1,-1,2,-1,0.53
SPAIN,LALIGA,20/21,08/11/20,Home,Getafe,1,1,13,5,18,3,3,0,Villarreal,2,3,9,5,11,3,4,0,Favourite,Lose,Lose,4,2.5,3.1,3,2.5,1.53,FavUnder,-1,-1,2,1.5,-1
SPAIN,LALIGA,20/21,31/10/20,Away,Sevilla,1,1,7,3,19,1,5,0,Ath Bilbao,0,2,16,5,17,6,5,0,Favourite,Win,Lose,3,2.6,3,3,2.75,1.44,FavUnder,-1,-1,2,1.75,-1
