Country,League,Season,Date,Homeoraway,Team,TeamGoals,Opponent,OpponentGoals,Favourite,Result,TotalGoals,TeamOdds,DrawOdds,OpponentOdds,ResultBetWin,ResultBetDraw,ResultBetLose
ENGLAND,PREM,16/17,2017/01/02,Away,Southampton,0,Everton,3,NotFavourite,Lose,3,3.6,3.4,2.2,-1,-1,1.2
ENGLAND,PREM,16/17,2017/01/02,Away,Burnley,1,Man City,2,NotFavourite,Lose,3,19,8.5,1.17,-1,-1,0.17
ENGLAND,PREM,16/17,2017/01/02,Away,Leicester,0,Middlesbrough,0,NotFavourite,Draw,0,2.88,3.2,2.75,-1,2.2,-1
ENGLAND,PREM,16/17,2017/01/02,Away,Liverpool,2,Sunderland,2,Favourite,Draw,4,1.33,5.5,11,-1,4.5,-1
ENGLAND,PREM,16/17,2017/01/02,Away,Hull,1,West Brom,3,NotFavourite,Lose,4,5.5,3.7,1.75,-1,-1,0.75
ENGLAND,PREM,16/17,2017/01/02,Away,Man United,2,West Ham,0,Favourite,Win,2,1.65,4,6,0.65,-1,-1
ENGLAND,PREM,16/17,2017/01/01,Home,Arsenal,2,Crystal Palace,0,Favourite,Win,2,1.29,5.5,9.5,0.29,-1,-1
ENGLAND,PREM,16/17,2017/01/01,Home,Watford,1,Tottenham,4,NotFavourite,Lose,5,5.5,3.75,1.62,-1,-1,0.62
ENGLAND,PREM,16/17,2017/01/01,Away,Crystal Palace,0,Arsenal,2,NotFavourite,Lose,2,9.5,5.5,1.29,-1,-1,0.29
ENGLAND,PREM,16/17,2017/01/01,Away,Tottenham,4,Watford,1,Favourite,Win,5,1.62,3.75,5.5,0.62,-1,-1
ENGLAND,PREM,16/17,2016/12/31,Home,Burnley,4,Sunderland,1,Favourite,Win,5,2.4,3.25,3.3,1.4,-1,-1
ENGLAND,PREM,16/17,2016/12/31,Home,Chelsea,4,Stoke,2,Favourite,Win,6,1.25,6.5,14,0.25,-1,-1
ENGLAND,PREM,16/17,2016/12/31,Home,Leicester,1,West Ham,0,Favourite,Win,1,2.1,3.6,3.7,1.1,-1,-1
ENGLAND,PREM,16/17,2016/12/31,Home,Liverpool,1,Man City,0,Favourite,Win,1,2.35,3.6,3.1,1.35,-1,-1
ENGLAND,PREM,16/17,2016/12/31,Home,Man United,2,Middlesbrough,1,Favourite,Win,3,1.25,6,16,0.25,-1,-1
ENGLAND,PREM,16/17,2016/12/31,Home,Southampton,1,West Brom,2,Favourite,Lose,3,1.75,3.7,5.5,-1,-1,4.5
ENGLAND,PREM,16/17,2016/12/31,Home,Swansea,0,Bournemouth,3,NotFavourite,Lose,3,2.9,3.4,2.6,-1,-1,1.6
ENGLAND,PREM,16/17,2016/12/31,Away,Sunderland,1,Burnley,4,NotFavourite,Lose,5,3.3,3.25,2.4,-1,-1,1.4
ENGLAND,PREM,16/17,2016/12/31,Away,Stoke,2,Chelsea,4,NotFavourite,Lose,6,14,6.5,1.25,-1,-1,0.25
ENGLAND,PREM,16/17,2016/12/31,Away,West Ham,0,Leicester,1,NotFavourite,Lose,1,3.7,3.6,2.1,-1,-1,1.1
ENGLAND,PREM,16/17,2016/12/31,Away,Man City,0,Liverpool,1,NotFavourite,Lose,1,3.1,3.6,2.35,-1,-1,1.35
ENGLAND,PREM,16/17,2016/12/31,Away,Middlesbrough,1,Man United,2,NotFavourite,Lose,3,16,6,1.25,-1,-1,0.25
ENGLAND,PREM,16/17,2016/12/31,Away,West Brom,2,Southampton,1,NotFavourite,Win,3,5.5,3.7,1.75,4.5,-1,-1
ENGLAND,PREM,16/17,2016/12/31,Away,Bournemouth,3,Swansea,0,Favourite,Win,3,2.6,3.4,2.9,1.6,-1,-1
ENGLAND,PREM,16/17,2016/12/30,Home,Hull,2,Everton,2,NotFavourite,Draw,4,4.33,3.5,1.95,-1,2.5,-1
ENGLAND,PREM,16/17,2016/12/30,Away,Everton,2,Hull,2,Favourite,Draw,4,1.95,3.5,4.33,-1,2.5,-1
ENGLAND,PREM,16/17,2016/12/28,Home,Southampton,1,Tottenham,4,NotFavourite,Lose,5,2.8,3.25,2.6,-1,-1,1.6
ENGLAND,PREM,16/17,2016/12/28,Away,Tottenham,4,Southampton,1,Favourite,Win,5,2.6,3.25,2.8,1.6,-1,-1
ENGLAND,PREM,16/17,2016/12/27,Home,Liverpool,4,Stoke,1,Favourite,Win,5,1.3,5.5,10,0.3,-1,-1
ENGLAND,PREM,16/17,2016/12/27,Away,Stoke,1,Liverpool,4,NotFavourite,Lose,5,10,5.5,1.3,-1,-1,0.3
ENGLAND,PREM,16/17,2016/12/26,Home,Arsenal,1,West Brom,0,Favourite,Win,1,1.33,5.5,8.5,0.33,-1,-1
ENGLAND,PREM,16/17,2016/12/26,Home,Burnley,1,Middlesbrough,0,NotFavourite,Win,1,2.9,3.1,2.6,1.9,-1,-1
ENGLAND,PREM,16/17,2016/12/26,Home,Chelsea,3,Bournemouth,0,Favourite,Win,3,1.36,5,8.5,0.36,-1,-1
ENGLAND,PREM,16/17,2016/12/26,Home,Hull,0,Man City,3,NotFavourite,Lose,3,10,5.5,1.3,-1,-1,0.3
ENGLAND,PREM,16/17,2016/12/26,Home,Leicester,0,Everton,2,Favourite,Lose,2,2.5,3.3,2.9,-1,-1,1.9
ENGLAND,PREM,16/17,2016/12/26,Home,Man United,3,Sunderland,1,Favourite,Win,4,1.22,6.5,13,0.22,-1,-1
ENGLAND,PREM,16/17,2016/12/26,Home,Swansea,1,West Ham,4,Favourite,Lose,5,2.63,3.2,2.8,-1,-1,1.8
ENGLAND,PREM,16/17,2016/12/26,Home,Watford,1,Crystal Palace,1,Favourite,Draw,2,2.5,3.3,2.9,-1,2.3,-1
ENGLAND,PREM,16/17,2016/12/26,Away,West Brom,0,Arsenal,1,NotFavourite,Lose,1,8.5,5.5,1.33,-1,-1,0.33
ENGLAND,PREM,16/17,2016/12/26,Away,Middlesbrough,0,Burnley,1,Favourite,Lose,1,2.6,3.1,2.9,-1,-1,1.9
ENGLAND,PREM,16/17,2016/12/26,Away,Bournemouth,0,Chelsea,3,NotFavourite,Lose,3,8.5,5,1.36,-1,-1,0.36
ENGLAND,PREM,16/17,2016/12/26,Away,Man City,3,Hull,0,Favourite,Win,3,1.3,5.5,10,0.3,-1,-1
ENGLAND,PREM,16/17,2016/12/26,Away,Everton,2,Leicester,0,NotFavourite,Win,2,2.9,3.3,2.5,1.9,-1,-1
ENGLAND,PREM,16/17,2016/12/26,Away,Sunderland,1,Man United,3,NotFavourite,Lose,4,13,6.5,1.22,-1,-1,0.22
ENGLAND,PREM,16/17,2016/12/26,Away,West Ham,4,Swansea,1,NotFavourite,Win,5,2.8,3.2,2.63,1.8,-1,-1
ENGLAND,PREM,16/17,2016/12/26,Away,Crystal Palace,1,Watford,1,NotFavourite,Draw,2,2.9,3.3,2.5,-1,2.3,-1
ITALY,SERIAA,16/17,2016/12/22,Home,Cagliari,4,Sassuolo,3,Favourite,Win,7,2.5,3.4,2.8,1.5,-1,-1
ITALY,SERIAA,16/17,2016/12/22,Home,Fiorentina,3,Napoli,3,NotFavourite,Draw,6,3.5,3.5,2.1,-1,2.5,-1
ITALY,SERIAA,16/17,2016/12/22,Home,Palermo,1,Pescara,1,Favourite,Draw,2,2.2,3.3,3.4,-1,2.3,-1
ITALY,SERIAA,16/17,2016/12/22,Home,Roma,3,Chievo,1,Favourite,Win,4,1.33,5.5,8,0.33,-1,-1
ITALY,SERIAA,16/17,2016/12/22,Home,Sampdoria,0,Udinese,0,Favourite,Draw,0,2.2,3.4,3.3,-1,2.4,-1
ITALY,SERIAA,16/17,2016/12/22,Home,Torino,1,Genoa,0,Favourite,Win,1,1.83,3.6,4.5,0.83,-1,-1
ITALY,SERIAA,16/17,2016/12/22,Away,Sassuolo,3,Cagliari,4,NotFavourite,Lose,7,2.8,3.4,2.5,-1,-1,1.5
ITALY,SERIAA,16/17,2016/12/22,Away,Napoli,3,Fiorentina,3,Favourite,Draw,6,2.1,3.5,3.5,-1,2.5,-1
ITALY,SERIAA,16/17,2016/12/22,Away,Pescara,1,Palermo,1,NotFavourite,Draw,2,3.4,3.3,2.2,-1,2.3,-1
ITALY,SERIAA,16/17,2016/12/22,Away,Chievo,1,Roma,3,NotFavourite,Lose,4,8,5.5,1.33,-1,-1,0.33
ITALY,SERIAA,16/17,2016/12/22,Away,Udinese,0,Sampdoria,0,NotFavourite,Draw,0,3.3,3.4,2.2,-1,2.4,-1
ITALY,SERIAA,16/17,2016/12/22,Away,Genoa,0,Torino,1,NotFavourite,Lose,1,4.5,3.6,1.83,-1,-1,0.83
ITALY,SERIAA,16/17,2016/12/21,Home,Inter,3,Lazio,0,Favourite,Win,3,2.15,3.5,3.3,1.15,-1,-1
ITALY,SERIAA,16/17,2016/12/21,Away,Lazio,0,Inter,3,NotFavourite,Lose,3,3.3,3.5,2.15,-1,-1,1.15
GERMANY,BUND,16/17,2016/12/21,Home,Bayern Munich,3,RB Leipzig,0,Favourite,Win,3,1.36,5.25,8,0.36,-1,-1
GERMANY,BUND,16/17,2016/12/21,Home,FC Koln,1,Leverkusen,1,NotFavourite,Draw,2,2.75,3.3,2.6,-1,2.3,-1
GERMANY,BUND,16/17,2016/12/21,Home,Hertha,2,Darmstadt,0,Favourite,Win,2,1.57,3.9,6.25,0.57,-1,-1
GERMANY,BUND,16/17,2016/12/21,Home,Hoffenheim,1,Werder Bremen,1,Favourite,Draw,2,1.62,4,5.5,-1,3,-1
GERMANY,BUND,16/17,2016/12/21,Home,Ingolstadt,1,Freiburg,2,Favourite,Lose,3,2.1,3.3,3.75,-1,-1,2.75
GERMANY,BUND,16/17,2016/12/21,Away,RB Leipzig,0,Bayern Munich,3,NotFavourite,Lose,3,8,5.25,1.36,-1,-1,0.36
GERMANY,BUND,16/17,2016/12/21,Away,Leverkusen,1,FC Koln,1,Favourite,Draw,2,2.6,3.3,2.75,-1,2.3,-1
GERMANY,BUND,16/17,2016/12/21,Away,Darmstadt,0,Hertha,2,NotFavourite,Lose,2,6.25,3.9,1.57,-1,-1,0.57
GERMANY,BUND,16/17,2016/12/21,Away,Werder Bremen,1,Hoffenheim,1,NotFavourite,Draw,2,5.5,4,1.62,-1,3,-1
GERMANY,BUND,16/17,2016/12/21,Away,Freiburg,2,Ingolstadt,1,NotFavourite,Win,3,3.75,3.3,2.1,2.75,-1,-1
ITALY,SERIAA,16/17,2016/12/20,Home,Atalanta,2,Empoli,1,Favourite,Win,3,1.53,3.9,7,0.53,-1,-1
ITALY,SERIAA,16/17,2016/12/20,Away,Empoli,1,Atalanta,2,NotFavourite,Lose,3,7,3.9,1.53,-1,-1,0.53
GERMANY,BUND,16/17,2016/12/20,Home,Dortmund,1,Augsburg,1,Favourite,Draw,2,1.3,5.5,10,-1,4.5,-1
GERMANY,BUND,16/17,2016/12/20,Home,Ein Frankfurt,3,Mainz,0,Favourite,Win,3,2,3.4,3.9,1,-1,-1
GERMANY,BUND,16/17,2016/12/20,Home,Hamburg,2,Schalke 04,1,NotFavourite,Win,3,3.3,3.25,2.3,2.3,-1,-1
GERMANY,BUND,16/17,2016/12/20,Home,M'gladbach,1,Wolfsburg,2,Favourite,Lose,3,1.95,3.5,4,-1,-1,3
GERMANY,BUND,16/17,2016/12/20,Away,Augsburg,1,Dortmund,1,NotFavourite,Draw,2,10,5.5,1.3,-1,4.5,-1
GERMANY,BUND,16/17,2016/12/20,Away,Mainz,0,Ein Frankfurt,3,NotFavourite,Lose,3,3.9,3.4,2,-1,-1,1
GERMANY,BUND,16/17,2016/12/20,Away,Schalke 04,1,Hamburg,2,Favourite,Lose,3,2.3,3.25,3.3,-1,-1,2.3
GERMANY,BUND,16/17,2016/12/20,Away,Wolfsburg,2,M'gladbach,1,NotFavourite,Win,3,4,3.5,1.95,3,-1,-1
SPAIN,LALIGA,16/17,2016/12/19,Home,Ath Bilbao,2,Celta,1,Favourite,Win,3,1.83,3.5,4.33,0.83,-1,-1
SPAIN,LALIGA,16/17,2016/12/19,Away,Celta,1,Ath Bilbao,2,NotFavourite,Lose,3,4.33,3.5,1.83,-1,-1,0.83
ENGLAND,PREM,16/17,2016/12/19,Home,Everton,0,Liverpool,1,NotFavourite,Lose,1,4.2,3.6,1.95,-1,-1,0.95
ENGLAND,PREM,16/17,2016/12/19,Away,Liverpool,1,Everton,0,Favourite,Win,1,1.95,3.6,4.2,0.95,-1,-1
ITALY,SERIAA,16/17,2016/12/18,Home,Chievo,2,Sampdoria,1,Favourite,Win,3,2.2,3.25,3.3,1.2,-1,-1
ITALY,SERIAA,16/17,2016/12/18,Home,Genoa,3,Palermo,4,Favourite,Lose,7,1.57,3.75,6,-1,-1,5
ITALY,SERIAA,16/17,2016/12/18,Home,Lazio,3,Fiorentina,1,Favourite,Win,4,2,3.4,3.75,1,-1,-1
ITALY,SERIAA,16/17,2016/12/18,Home,Napoli,5,Torino,3,Favourite,Win,8,1.45,4.2,7.5,0.45,-1,-1
ITALY,SERIAA,16/17,2016/12/18,Home,Pescara,0,Bologna,3,Favourite,Lose,3,2.4,3,3.2,-1,-1,2.2
ITALY,SERIAA,16/17,2016/12/18,Home,Sassuolo,0,Inter,1,NotFavourite,Lose,1,3.4,3.6,2.05,-1,-1,1.05
ITALY,SERIAA,16/17,2016/12/18,Home,Udinese,2,Crotone,0,Favourite,Win,2,1.57,3.8,6,0.57,-1,-1
ITALY,SERIAA,16/17,2016/12/18,Away,Sampdoria,1,Chievo,2,NotFavourite,Lose,3,3.3,3.25,2.2,-1,-1,1.2
ITALY,SERIAA,16/17,2016/12/18,Away,Palermo,4,Genoa,3,NotFavourite,Win,7,6,3.75,1.57,5,-1,-1
ITALY,SERIAA,16/17,2016/12/18,Away,Fiorentina,1,Lazio,3,NotFavourite,Lose,4,3.75,3.4,2,-1,-1,1
ITALY,SERIAA,16/17,2016/12/18,Away,Torino,3,Napoli,5,NotFavourite,Lose,8,7.5,4.2,1.45,-1,-1,0.45
ITALY,SERIAA,16/17,2016/12/18,Away,Bologna,3,Pescara,0,NotFavourite,Win,3,3.2,3,2.4,2.2,-1,-1
ITALY,SERIAA,16/17,2016/12/18,Away,Inter,1,Sassuolo,0,Favourite,Win,1,2.05,3.6,3.4,1.05,-1,-1
ITALY,SERIAA,16/17,2016/12/18,Away,Crotone,0,Udinese,2,NotFavourite,Lose,2,6,3.8,1.57,-1,-1,0.57
SPAIN,LALIGA,16/17,2016/12/18,Home,Barcelona,4,Espanol,1,Favourite,Win,5,1.1,10,26,0.1,-1,-1
SPAIN,LALIGA,16/17,2016/12/18,Home,La Coruna,2,Osasuna,0,Favourite,Win,2,1.57,3.75,6,0.57,-1,-1
SPAIN,LALIGA,16/17,2016/12/18,Home,Leganes,1,Eibar,1,Favourite,Draw,2,2.55,3.1,2.88,-1,2.1,-1
SPAIN,LALIGA,16/17,2016/12/18,Away,Espanol,1,Barcelona,4,NotFavourite,Lose,5,26,10,1.1,-1,-1,0.1
SPAIN,LALIGA,16/17,2016/12/18,Away,Osasuna,0,La Coruna,2,NotFavourite,Lose,2,6,3.75,1.57,-1,-1,0.57
SPAIN,LALIGA,16/17,2016/12/18,Away,Eibar,1,Leganes,1,NotFavourite,Draw,2,2.88,3.1,2.55,-1,2.1,-1
ENGLAND,PREM,16/17,2016/12/18,Home,Bournemouth,1,Southampton,3,NotFavourite,Lose,4,3,3.3,2.6,-1,-1,1.6
ENGLAND,PREM,16/17,2016/12/18,Home,Man City,2,Arsenal,1,Favourite,Win,3,2.15,3.6,3.5,1.15,-1,-1
ENGLAND,PREM,16/17,2016/12/18,Home,Tottenham,2,Burnley,1,Favourite,Win,3,1.22,7,15,0.22,-1,-1
ENGLAND,PREM,16/17,2016/12/18,Away,Southampton,3,Bournemouth,1,Favourite,Win,4,2.6,3.3,3,1.6,-1,-1
ENGLAND,PREM,16/17,2016/12/18,Away,Arsenal,1,Man City,2,NotFavourite,Lose,3,3.5,3.6,2.15,-1,-1,1.15
ENGLAND,PREM,16/17,2016/12/18,Away,Burnley,1,Tottenham,2,NotFavourite,Lose,3,15,7,1.22,-1,-1,0.22
GERMANY,BUND,16/17,2016/12/18,Home,Darmstadt,0,Bayern Munich,1,NotFavourite,Lose,1,19,8,1.14,-1,-1,0.14
GERMANY,BUND,16/17,2016/12/18,Home,Leverkusen,1,Ingolstadt,2,Favourite,Lose,3,1.55,4,6.25,-1,-1,5.25
GERMANY,BUND,16/17,2016/12/18,Away,Bayern Munich,1,Darmstadt,0,Favourite,Win,1,1.14,8,19,0.14,-1,-1
GERMANY,BUND,16/17,2016/12/18,Away,Ingolstadt,2,Leverkusen,1,NotFavourite,Win,3,6.25,4,1.55,5.25,-1,-1
ITALY,SERIAA,16/17,2016/12/17,Home,Empoli,2,Cagliari,0,Favourite,Win,2,2.05,3.25,3.75,1.05,-1,-1
ITALY,SERIAA,16/17,2016/12/17,Home,Juventus,1,Roma,0,Favourite,Win,1,1.7,3.6,5,0.7,-1,-1
ITALY,SERIAA,16/17,2016/12/17,Home,Milan,0,Atalanta,0,Favourite,Draw,0,1.95,3.4,3.9,-1,2.4,-1
ITALY,SERIAA,16/17,2016/12/17,Away,Cagliari,0,Empoli,2,NotFavourite,Lose,2,3.75,3.25,2.05,-1,-1,1.05
ITALY,SERIAA,16/17,2016/12/17,Away,Roma,0,Juventus,1,NotFavourite,Lose,1,5,3.6,1.7,-1,-1,0.7
ITALY,SERIAA,16/17,2016/12/17,Away,Atalanta,0,Milan,0,NotFavourite,Draw,0,3.9,3.4,1.95,-1,2.4,-1
SPAIN,LALIGA,16/17,2016/12/17,Home,Ath Madrid,1,Las Palmas,0,Favourite,Win,1,1.29,5.5,9.5,0.29,-1,-1
SPAIN,LALIGA,16/17,2016/12/17,Home,Granada,0,Sociedad,2,NotFavourite,Lose,2,3.75,3.4,2,-1,-1,1
SPAIN,LALIGA,16/17,2016/12/17,Home,Sevilla,4,Malaga,1,Favourite,Win,5,1.5,4.1,6.5,0.5,-1,-1
SPAIN,LALIGA,16/17,2016/12/17,Home,Sp Gijon,1,Villarreal,3,NotFavourite,Lose,4,3.25,3.3,2.2,-1,-1,1.2
SPAIN,LALIGA,16/17,2016/12/17,Away,Las Palmas,0,Ath Madrid,1,NotFavourite,Lose,1,9.5,5.5,1.29,-1,-1,0.29
SPAIN,LALIGA,16/17,2016/12/17,Away,Sociedad,2,Granada,0,Favourite,Win,2,2,3.4,3.75,1,-1,-1
SPAIN,LALIGA,16/17,2016/12/17,Away,Malaga,1,Sevilla,4,NotFavourite,Lose,5,6.5,4.1,1.5,-1,-1,0.5
SPAIN,LALIGA,16/17,2016/12/17,Away,Villarreal,3,Sp Gijon,1,Favourite,Win,4,2.2,3.3,3.25,1.2,-1,-1
ENGLAND,PREM,16/17,2016/12/17,Home,Crystal Palace,0,Chelsea,1,NotFavourite,Lose,1,6.5,4.2,1.57,-1,-1,0.57
ENGLAND,PREM,16/17,2016/12/17,Home,Middlesbrough,3,Swansea,0,Favourite,Win,3,2.1,3.4,4,1.1,-1,-1
ENGLAND,PREM,16/17,2016/12/17,Home,Stoke,2,Leicester,2,Favourite,Draw,4,2.6,3.4,2.9,-1,2.4,-1
ENGLAND,PREM,16/17,2016/12/17,Home,Sunderland,1,Watford,0,Favourite,Win,1,2.63,3.3,2.9,1.63,-1,-1
ENGLAND,PREM,16/17,2016/12/17,Home,West Brom,0,Man United,2,NotFavourite,Lose,2,5.75,3.8,1.7,-1,-1,0.7
ENGLAND,PREM,16/17,2016/12/17,Home,West Ham,1,Hull,0,Favourite,Win,1,1.62,4.1,6,0.62,-1,-1
ENGLAND,PREM,16/17,2016/12/17,Away,Chelsea,1,Crystal Palace,0,Favourite,Win,1,1.57,4.2,6.5,0.57,-1,-1
ENGLAND,PREM,16/17,2016/12/17,Away,Swansea,0,Middlesbrough,3,NotFavourite,Lose,3,4,3.4,2.1,-1,-1,1.1
ENGLAND,PREM,16/17,2016/12/17,Away,Leicester,2,Stoke,2,NotFavourite,Draw,4,2.9,3.4,2.6,-1,2.4,-1
ENGLAND,PREM,16/17,2016/12/17,Away,Watford,0,Sunderland,1,NotFavourite,Lose,1,2.9,3.3,2.63,-1,-1,1.63
ENGLAND,PREM,16/17,2016/12/17,Away,Man United,2,West Brom,0,Favourite,Win,2,1.7,3.8,5.75,0.7,-1,-1
ENGLAND,PREM,16/17,2016/12/17,Away,Hull,0,West Ham,1,NotFavourite,Lose,1,6,4.1,1.62,-1,-1,0.62
GERMANY,BUND,16/17,2016/12/17,Home,Augsburg,1,M'gladbach,0,NotFavourite,Win,1,3.2,3.1,2.4,2.2,-1,-1
GERMANY,BUND,16/17,2016/12/17,Home,Mainz,3,Hamburg,1,Favourite,Win,4,1.91,3.6,4,0.91,-1,-1
GERMANY,BUND,16/17,2016/12/17,Home,RB Leipzig,2,Hertha,0,Favourite,Win,2,1.62,3.8,6,0.62,-1,-1
GERMANY,BUND,16/17,2016/12/17,Home,Schalke 04,1,Freiburg,1,Favourite,Draw,2,1.67,4,5,-1,3,-1
GERMANY,BUND,16/17,2016/12/17,Home,Werder Bremen,1,FC Koln,1,Favourite,Draw,2,2.6,3.4,2.7,-1,2.4,-1
GERMANY,BUND,16/17,2016/12/17,Home,Wolfsburg,1,Ein Frankfurt,0,Favourite,Win,1,2.5,3.2,3,1.5,-1,-1
GERMANY,BUND,16/17,2016/12/17,Away,M'gladbach,0,Augsburg,1,Favourite,Lose,1,2.4,3.1,3.2,-1,-1,2.2
GERMANY,BUND,16/17,2016/12/17,Away,Hamburg,1,Mainz,3,NotFavourite,Lose,4,4,3.6,1.91,-1,-1,0.91
GERMANY,BUND,16/17,2016/12/17,Away,Hertha,0,RB Leipzig,2,NotFavourite,Lose,2,6,3.8,1.62,-1,-1,0.62
GERMANY,BUND,16/17,2016/12/17,Away,Freiburg,1,Schalke 04,1,NotFavourite,Draw,2,5,4,1.67,-1,3,-1
GERMANY,BUND,16/17,2016/12/17,Away,FC Koln,1,Werder Bremen,1,NotFavourite,Draw,2,2.7,3.4,2.6,-1,2.4,-1
GERMANY,BUND,16/17,2016/12/17,Away,Ein Frankfurt,0,Wolfsburg,1,NotFavourite,Lose,1,3,3.2,2.5,-1,-1,1.5
SPAIN,LALIGA,16/17,2016/12/16,Home,Alaves,1,Betis,0,Favourite,Win,1,2.3,3.1,3.4,1.3,-1,-1
SPAIN,LALIGA,16/17,2016/12/16,Away,Betis,0,Alaves,1,NotFavourite,Lose,1,3.4,3.1,2.3,-1,-1,1.3
GERMANY,BUND,16/17,2016/12/16,Home,Hoffenheim,2,Dortmund,2,NotFavourite,Draw,4,3.8,4,1.85,-1,3,-1
GERMANY,BUND,16/17,2016/12/16,Away,Dortmund,2,Hoffenheim,2,Favourite,Draw,4,1.85,4,3.8,-1,3,-1
ITALY,SERIAA,16/17,2016/12/15,Home,Genoa,1,Fiorentina,0,Favourite,Win,1,2.6,3.2,2.8,1.6,-1,-1
ITALY,SERIAA,16/17,2016/12/15,Away,Fiorentina,0,Genoa,1,NotFavourite,Lose,1,2.8,3.2,2.6,-1,-1,1.6
ENGLAND,PREM,16/17,2016/12/14,Home,Crystal Palace,1,Man United,2,NotFavourite,Lose,3,5.25,4,1.7,-1,-1,0.7
ENGLAND,PREM,16/17,2016/12/14,Home,Man City,2,Watford,0,Favourite,Win,2,1.29,6.5,11,0.29,-1,-1
ENGLAND,PREM,16/17,2016/12/14,Home,Middlesbrough,0,Liverpool,3,NotFavourite,Lose,3,6,4.33,1.6,-1,-1,0.6
ENGLAND,PREM,16/17,2016/12/14,Home,Stoke,0,Southampton,0,NotFavourite,Draw,0,3.1,3.3,2.5,-1,2.3,-1
ENGLAND,PREM,16/17,2016/12/14,Home,Sunderland,0,Chelsea,1,NotFavourite,Lose,1,10,5.75,1.33,-1,-1,0.33
ENGLAND,PREM,16/17,2016/12/14,Home,Tottenham,3,Hull,0,Favourite,Win,3,1.22,7,15,0.22,-1,-1
ENGLAND,PREM,16/17,2016/12/14,Home,West Brom,3,Swansea,1,Favourite,Win,4,2.05,3.5,4,1.05,-1,-1
ENGLAND,PREM,16/17,2016/12/14,Home,West Ham,1,Burnley,0,Favourite,Win,1,1.67,4,5.75,0.67,-1,-1
ENGLAND,PREM,16/17,2016/12/14,Away,Man United,2,Crystal Palace,1,Favourite,Win,3,1.7,4,5.25,0.7,-1,-1
ENGLAND,PREM,16/17,2016/12/14,Away,Watford,0,Man City,2,NotFavourite,Lose,2,11,6.5,1.29,-1,-1,0.29
ENGLAND,PREM,16/17,2016/12/14,Away,Liverpool,3,Middlesbrough,0,Favourite,Win,3,1.6,4.33,6,0.6,-1,-1
ENGLAND,PREM,16/17,2016/12/14,Away,Southampton,0,Stoke,0,Favourite,Draw,0,2.5,3.3,3.1,-1,2.3,-1
ENGLAND,PREM,16/17,2016/12/14,Away,Chelsea,1,Sunderland,0,Favourite,Win,1,1.33,5.75,10,0.33,-1,-1
ENGLAND,PREM,16/17,2016/12/14,Away,Hull,0,Tottenham,3,NotFavourite,Lose,3,15,7,1.22,-1,-1,0.22
ENGLAND,PREM,16/17,2016/12/14,Away,Swansea,1,West Brom,3,NotFavourite,Lose,4,4,3.5,2.05,-1,-1,1.05
ENGLAND,PREM,16/17,2016/12/14,Away,Burnley,0,West Ham,1,NotFavourite,Lose,1,5.75,4,1.67,-1,-1,0.67
ENGLAND,PREM,16/17,2016/12/13,Home,Bournemouth,1,Leicester,0,Favourite,Win,1,2.4,3.4,3.2,1.4,-1,-1
ENGLAND,PREM,16/17,2016/12/13,Home,Everton,2,Arsenal,1,NotFavourite,Win,3,4.2,3.75,1.91,3.2,-1,-1
ENGLAND,PREM,16/17,2016/12/13,Away,Leicester,0,Bournemouth,1,NotFavourite,Lose,1,3.2,3.4,2.4,-1,-1,1.4
ENGLAND,PREM,16/17,2016/12/13,Away,Arsenal,1,Everton,2,Favourite,Lose,3,1.91,3.75,4.2,-1,-1,3.2
ITALY,SERIAA,16/17,2016/12/12,Home,Fiorentina,2,Sassuolo,1,Favourite,Win,3,1.62,4,5.5,0.62,-1,-1
ITALY,SERIAA,16/17,2016/12/12,Home,Roma,1,Milan,0,Favourite,Win,1,1.62,4.2,5.25,0.62,-1,-1
ITALY,SERIAA,16/17,2016/12/12,Away,Sassuolo,1,Fiorentina,2,NotFavourite,Lose,3,5.5,4,1.62,-1,-1,0.62
ITALY,SERIAA,16/17,2016/12/12,Away,Milan,0,Roma,1,NotFavourite,Lose,1,5.25,4.2,1.62,-1,-1,0.62
SPAIN,LALIGA,16/17,2016/12/12,Home,Villarreal,3,Ath Madrid,0,NotFavourite,Win,3,4.5,3.5,1.85,3.5,-1,-1
SPAIN,LALIGA,16/17,2016/12/12,Away,Ath Madrid,0,Villarreal,3,Favourite,Lose,3,1.85,3.5,4.5,-1,-1,3.5
ITALY,SERIAA,16/17,2016/12/11,Home,Atalanta,1,Udinese,3,Favourite,Lose,4,1.75,3.6,5,-1,-1,4
ITALY,SERIAA,16/17,2016/12/11,Home,Bologna,0,Empoli,0,Favourite,Draw,0,2.1,3.25,3.8,-1,2.25,-1
ITALY,SERIAA,16/17,2016/12/11,Home,Cagliari,0,Napoli,5,NotFavourite,Lose,5,6,4.33,1.53,-1,-1,0.53
ITALY,SERIAA,16/17,2016/12/11,Home,Inter,2,Genoa,0,Favourite,Win,2,1.67,3.75,5.5,0.67,-1,-1
ITALY,SERIAA,16/17,2016/12/11,Home,Palermo,0,Chievo,2,NotFavourite,Lose,2,2.9,3.1,2.6,-1,-1,1.6
ITALY,SERIAA,16/17,2016/12/11,Home,Torino,1,Juventus,3,NotFavourite,Lose,4,4.33,3.6,1.85,-1,-1,0.85
ITALY,SERIAA,16/17,2016/12/11,Away,Udinese,3,Atalanta,1,NotFavourite,Win,4,5,3.6,1.75,4,-1,-1
