Country,League,Season,Date,Team,Homeoraway,TeamOdds,TeamScore,Opponent,OpponentOdds,OpponentScore,Result,Favourite,TotalScorePred,TotalScore,ResultBetWin,ResultBetLose,TotalfromPred,TeamWinPred,TeamScorePred,ScoredfromPred,OpponentWinPred,OpponentScorePred,ReceivedfromPred
USA,NBA,20/21,2021/03/15,Indiana Pacers,Away,2.53,106,Denver Nuggets,1.57,121,Lose,NotFavourite,224,227,-1,0.57,3,35%,109,-3,65%,115,6
USA,NBA,20/21,2021/03/15,Los Angeles Clippers,Away,1.88,109,Dallas Mavericks,1.98,99,Win,Favourite,224,208,0.88,-1,-16,64%,115,-6,36%,109,-10
USA,NBA,20/21,2021/03/15,Los Angeles Lakers,Away,1.82,128,Golden State Warriors,2.04,97,Win,Favourite,220,225,0.82,-1,5,59%,112,16,41%,108,-11
USA,NBA,20/21,2021/03/15,Memphis Grizzlies,Away,3.54,99,Phoenix Suns,1.32,122,Lose,NotFavourite,219,221,-1,0.32,2,35%,107,-8,65%,112,10
USA,NBA,20/21,2021/03/15,Milwaukee Bucks,Away,1.25,133,Washington Wizards,4.16,122,Win,Favourite,241,255,0.25,-1,14,74%,125,8,26%,116,6
USA,NBA,20/21,2021/03/15,New York Knicks,Away,3.96,112,Brooklyn Nets,1.28,117,Lose,NotFavourite,223,229,-1,0.28,6,31%,108,4,69%,115,2
USA,NBA,20/21,2021/03/15,Sacramento Kings,Away,2.31,116,Charlotte Hornets,1.66,122,Lose,NotFavourite,235,238,-1,0.66,3,38%,115,1,62%,120,2
USA,NBA,20/21,2021/03/15,San Antonio Spurs,Away,1.83,109,Detroit Pistons,2.03,99,Win,Favourite,216,208,0.83,-1,-8,54%,109,0,46%,107,-8
USA,NBA,20/21,2021/03/15,Denver Nuggets,Home,1.57,121,Indiana Pacers,2.53,106,Win,Favourite,224,227,0.57,-1,3,65%,115,6,35%,109,-3
USA,NBA,20/21,2021/03/15,Dallas Mavericks,Home,1.98,99,Los Angeles Clippers,1.88,109,Lose,NotFavourite,224,208,-1,0.88,-16,36%,109,-10,64%,115,-6
USA,NBA,20/21,2021/03/15,Golden State Warriors,Home,2.04,97,Los Angeles Lakers,1.82,128,Lose,NotFavourite,220,225,-1,0.82,5,41%,108,-11,59%,112,16
USA,NBA,20/21,2021/03/15,Phoenix Suns,Home,1.32,122,Memphis Grizzlies,3.54,99,Win,Favourite,219,221,0.32,-1,2,65%,112,10,35%,107,-8
USA,NBA,20/21,2021/03/15,Washington Wizards,Home,4.16,122,Milwaukee Bucks,1.25,133,Lose,NotFavourite,241,255,-1,0.25,14,26%,116,6,74%,125,8
USA,NBA,20/21,2021/03/15,Brooklyn Nets,Home,1.28,117,New York Knicks,3.96,112,Win,Favourite,223,229,0.28,-1,6,69%,115,2,31%,108,4
USA,NBA,20/21,2021/03/15,Charlotte Hornets,Home,1.66,122,Sacramento Kings,2.31,116,Win,Favourite,235,238,0.66,-1,3,62%,120,2,38%,115,1
USA,NBA,20/21,2021/03/15,Detroit Pistons,Home,2.03,99,San Antonio Spurs,1.83,109,Lose,NotFavourite,216,208,-1,0.83,-8,46%,107,-8,54%,109,0
USA,NBA,20/21,2021/03/16,Atlanta Hawks,Away,1.25,119,Houston Rockets,4.16,107,Win,Favourite,221,226,0.25,-1,5,64%,113,6,36%,108,-1
USA,NBA,20/21,2021/03/16,Cleveland Cavaliers,Away,5.55,98,Miami Heat,1.16,113,Lose,NotFavourite,207,211,-1,0.16,4,21%,99,-1,79%,108,5
USA,NBA,20/21,2021/03/16,Minnesota Timberwolves,Away,3.77,121,Los Angeles Lakers,1.29,137,Lose,NotFavourite,220,258,-1,0.29,38,17%,104,17,83%,116,21
USA,NBA,20/21,2021/03/16,New Orleans Pelicans,Away,2.09,124,Portland Trail Blazers,1.79,125,Lose,NotFavourite,238,249,-1,0.79,11,46%,118,6,54%,120,5
USA,NBA,20/21,2021/03/16,New York Knicks,Away,3.43,96,Philadelphia 76ers,1.34,99,Lose,NotFavourite,211,195,-1,0.34,-16,31%,102,-6,69%,109,-10
USA,NBA,20/21,2021/03/16,Oklahoma City Thunder,Away,3.29,102,Chicago Bulls,1.36,123,Lose,NotFavourite,220,225,-1,0.36,5,40%,108,-6,60%,112,11
USA,NBA,20/21,2021/03/16,Utah Jazz,Away,1.63,117,Boston Celtics,2.38,109,Win,Favourite,222,226,0.63,-1,4,65%,114,3,35%,108,1
USA,NBA,20/21,2021/03/16,Houston Rockets,Home,4.16,107,Atlanta Hawks,1.25,119,Lose,NotFavourite,221,226,-1,0.25,5,36%,108,-1,64%,113,6
USA,NBA,20/21,2021/03/16,Miami Heat,Home,1.16,113,Cleveland Cavaliers,5.55,98,Win,Favourite,207,211,0.16,-1,4,79%,108,5,21%,99,-1
USA,NBA,20/21,2021/03/16,Los Angeles Lakers,Home,1.29,137,Minnesota Timberwolves,3.77,121,Win,Favourite,220,258,0.29,-1,38,83%,116,21,17%,104,17
USA,NBA,20/21,2021/03/16,Portland Trail Blazers,Home,1.79,125,New Orleans Pelicans,2.09,124,Win,Favourite,238,249,0.79,-1,11,54%,120,5,46%,118,6
USA,NBA,20/21,2021/03/16,Philadelphia 76ers,Home,1.34,99,New York Knicks,3.43,96,Win,Favourite,211,195,0.34,-1,-16,69%,109,-10,31%,102,-6
USA,NBA,20/21,2021/03/16,Chicago Bulls,Home,1.36,123,Oklahoma City Thunder,3.29,102,Win,Favourite,220,225,0.36,-1,5,60%,112,11,40%,108,-6
USA,NBA,20/21,2021/03/16,Boston Celtics,Home,2.38,109,Utah Jazz,1.63,117,Lose,NotFavourite,222,226,-1,0.63,4,35%,108,1,65%,114,3
USA,NBA,20/21,2021/03/17,Boston Celtics,Away,1.31,110,Cleveland Cavaliers,3.61,117,Lose,Favourite,216,227,-1,2.61,11,73%,112,-2,27%,104,13
USA,NBA,20/21,2021/03/17,Brooklyn Nets,Away,2.07,124,Indiana Pacers,1.81,115,Win,NotFavourite,236,239,1.07,-1,3,58%,120,4,42%,116,-1
USA,NBA,20/21,2021/03/17,Charlotte Hornets,Away,3.18,104,Denver Nuggets,1.38,129,Lose,NotFavourite,224,233,-1,0.38,9,33%,109,-5,67%,115,14
USA,NBA,20/21,2021/03/17,Golden State Warriors,Away,1.16,108,Houston Rockets,5.76,94,Win,Favourite,221,202,0.16,-1,-19,63%,113,-5,37%,108,-14
USA,NBA,20/21,2021/03/17,Los Angeles Clippers,Away,1.75,89,Dallas Mavericks,2.16,105,Lose,Favourite,224,194,-1,1.16,-30,64%,115,-26,36%,109,-4
USA,NBA,20/21,2021/03/17,Miami Heat,Away,1.9,85,Memphis Grizzlies,1.96,89,Lose,Favourite,210,174,-1,0.96,-36,45%,104,-19,55%,106,-17
USA,NBA,20/21,2021/03/17,Milwaukee Bucks,Away,1.43,109,Philadelphia 76ers,2.99,105,Win,Favourite,234,214,0.43,-1,-20,52%,118,-9,48%,116,-11
USA,NBA,20/21,2021/03/17,Sacramento Kings,Away,1.96,121,Washington Wizards,1.89,119,Win,NotFavourite,241,240,0.96,-1,-1,49%,120,1,51%,121,-2
USA,NBA,20/21,2021/03/17,San Antonio Spurs,Away,2.05,106,Chicago Bulls,1.81,99,Win,NotFavourite,225,205,1.05,-1,-20,51%,113,-7,49%,112,-13
USA,NBA,20/21,2021/03/17,Toronto Raptors,Away,1.41,112,Detroit Pistons,3.04,116,Lose,Favourite,219,228,-1,2.04,9,56%,111,1,44%,108,8
USA,NBA,20/21,2021/03/17,Cleveland Cavaliers,Home,3.61,117,Boston Celtics,1.31,110,Win,NotFavourite,216,227,2.61,-1,11,27%,104,13,73%,112,-2
USA,NBA,20/21,2021/03/17,Indiana Pacers,Home,1.81,115,Brooklyn Nets,2.07,124,Lose,Favourite,236,239,-1,1.07,3,42%,116,-1,58%,120,4
USA,NBA,20/21,2021/03/17,Denver Nuggets,Home,1.38,129,Charlotte Hornets,3.18,104,Win,Favourite,224,233,0.38,-1,9,67%,115,14,33%,109,-5
USA,NBA,20/21,2021/03/17,Houston Rockets,Home,5.76,94,Golden State Warriors,1.16,108,Lose,NotFavourite,221,202,-1,0.16,-19,37%,108,-14,63%,113,-5
USA,NBA,20/21,2021/03/17,Dallas Mavericks,Home,2.16,105,Los Angeles Clippers,1.75,89,Win,NotFavourite,224,194,1.16,-1,-30,36%,109,-4,64%,115,-26
USA,NBA,20/21,2021/03/17,Memphis Grizzlies,Home,1.96,89,Miami Heat,1.9,85,Win,NotFavourite,210,174,0.96,-1,-36,55%,106,-17,45%,104,-19
USA,NBA,20/21,2021/03/17,Philadelphia 76ers,Home,2.99,105,Milwaukee Bucks,1.43,109,Lose,NotFavourite,234,214,-1,0.43,-20,48%,116,-11,52%,118,-9
USA,NBA,20/21,2021/03/17,Washington Wizards,Home,1.89,119,Sacramento Kings,1.96,121,Lose,Favourite,241,240,-1,0.96,-1,51%,121,-2,49%,120,1
USA,NBA,20/21,2021/03/17,Chicago Bulls,Home,1.81,99,San Antonio Spurs,2.05,106,Lose,Favourite,225,205,-1,1.05,-20,49%,112,-13,51%,113,-7
USA,NBA,20/21,2021/03/17,Detroit Pistons,Home,3.04,116,Toronto Raptors,1.41,112,Win,NotFavourite,219,228,2.04,-1,9,44%,108,8,56%,111,1
USA,NBA,20/21,2021/03/18,Charlotte Hornets,Away,3.48,105,Los Angeles Lakers,1.33,116,Lose,NotFavourite,217,221,-1,0.33,4,31%,105,0,69%,112,4
USA,NBA,20/21,2021/03/18,Minnesota Timberwolves,Away,5.82,123,Phoenix Suns,1.16,119,Win,NotFavourite,222,242,4.82,-1,20,17%,105,18,83%,117,2
USA,NBA,20/21,2021/03/18,New Orleans Pelicans,Away,2.01,93,Portland Trail Blazers,1.84,101,Lose,NotFavourite,238,194,-1,0.84,-44,46%,118,-25,54%,120,-19
USA,NBA,20/21,2021/03/18,Oklahoma City Thunder,Away,3.72,93,Atlanta Hawks,1.3,116,Lose,NotFavourite,219,209,-1,0.3,-10,36%,107,-14,64%,112,4
USA,NBA,20/21,2021/03/18,Orlando Magic,Away,2.75,93,New York Knicks,1.49,94,Lose,NotFavourite,205,187,-1,0.49,-18,27%,99,-6,73%,106,-12
USA,NBA,20/21,2021/03/18,Utah Jazz,Away,1.16,122,Washington Wizards,5.56,131,Lose,Favourite,235,253,-1,4.56,18,79%,123,-1,21%,112,19
USA,NBA,20/21,2021/03/18,Los Angeles Lakers,Home,1.33,116,Charlotte Hornets,3.48,105,Win,Favourite,217,221,0.33,-1,4,69%,112,4,31%,105,0
USA,NBA,20/21,2021/03/18,Phoenix Suns,Home,1.16,119,Minnesota Timberwolves,5.82,123,Lose,Favourite,222,242,-1,4.82,20,83%,117,2,17%,105,18
USA,NBA,20/21,2021/03/18,Portland Trail Blazers,Home,1.84,101,New Orleans Pelicans,2.01,93,Win,Favourite,238,194,0.84,-1,-44,54%,120,-19,46%,118,-25
USA,NBA,20/21,2021/03/18,Atlanta Hawks,Home,1.3,116,Oklahoma City Thunder,3.72,93,Win,Favourite,219,209,0.3,-1,-10,64%,112,4,36%,107,-14
USA,NBA,20/21,2021/03/18,New York Knicks,Home,1.49,94,Orlando Magic,2.75,93,Win,Favourite,205,187,0.49,-1,-18,73%,106,-12,27%,99,-6
USA,NBA,20/21,2021/03/18,Washington Wizards,Home,5.56,131,Utah Jazz,1.16,122,Win,NotFavourite,235,253,4.56,-1,18,21%,112,19,79%,123,-1
USA,NBA,20/21,2021/03/19,Brooklyn Nets,Away,1.17,113,Orlando Magic,5.38,121,Lose,Favourite,230,234,-1,4.38,4,76%,120,-7,24%,110,11
USA,NBA,20/21,2021/03/19,Chicago Bulls,Away,3.42,127,Denver Nuggets,1.34,131,Lose,NotFavourite,229,258,-1,0.34,29,32%,111,16,68%,118,13
USA,NBA,20/21,2021/03/19,Dallas Mavericks,Away,1.69,119,Portland Trail Blazers,2.22,125,Lose,Favourite,231,244,-1,1.22,13,48%,115,4,52%,116,9
USA,NBA,20/21,2021/03/19,Detroit Pistons,Away,2.16,113,Houston Rockets,1.73,100,Win,NotFavourite,215,213,1.16,-1,-2,57%,109,4,43%,106,-6
USA,NBA,20/21,2021/03/19,Golden State Warriors,Away,3.18,116,Memphis Grizzlies,1.38,103,Win,NotFavourite,223,219,2.18,-1,-4,42%,110,6,58%,113,-10
USA,NBA,20/21,2021/03/19,Indiana Pacers,Away,2.55,137,Miami Heat,1.56,110,Win,NotFavourite,213,247,1.55,-1,34,44%,105,32,56%,108,2
USA,NBA,20/21,2021/03/19,Minnesota Timberwolves,Away,5.81,101,Phoenix Suns,1.15,113,Lose,NotFavourite,222,214,-1,0.15,-8,17%,105,-4,83%,117,-4
USA,NBA,20/21,2021/03/19,Sacramento Kings,Away,3.34,107,Boston Celtics,1.35,96,Win,NotFavourite,231,203,2.34,-1,-28,31%,112,-5,69%,119,-23
USA,NBA,20/21,2021/03/19,San Antonio Spurs,Away,1.5,116,Cleveland Cavaliers,2.7,110,Win,Favourite,215,226,0.5,-1,11,69%,111,5,31%,104,6
USA,NBA,20/21,2021/03/19,Utah Jazz,Away,1.53,115,Toronto Raptors,2.63,112,Win,Favourite,225,227,0.53,-1,2,68%,116,-1,32%,109,3
USA,NBA,20/21,2021/03/19,Orlando Magic,Home,5.38,121,Brooklyn Nets,1.17,113,Win,NotFavourite,230,234,4.38,-1,4,24%,110,11,76%,120,-7
USA,NBA,20/21,2021/03/19,Denver Nuggets,Home,1.34,131,Chicago Bulls,3.42,127,Win,Favourite,229,258,0.34,-1,29,68%,118,13,32%,111,16
USA,NBA,20/21,2021/03/19,Portland Trail Blazers,Home,2.22,125,Dallas Mavericks,1.69,119,Win,NotFavourite,231,244,1.22,-1,13,52%,116,9,48%,115,4
USA,NBA,20/21,2021/03/19,Houston Rockets,Home,1.73,100,Detroit Pistons,2.16,113,Lose,Favourite,215,213,-1,1.16,-2,43%,106,-6,57%,109,4
USA,NBA,20/21,2021/03/19,Memphis Grizzlies,Home,1.38,103,Golden State Warriors,3.18,116,Lose,Favourite,223,219,-1,2.18,-4,58%,113,-10,42%,110,6
USA,NBA,20/21,2021/03/19,Miami Heat,Home,1.56,110,Indiana Pacers,2.55,137,Lose,Favourite,213,247,-1,1.55,34,56%,108,2,44%,105,32
USA,NBA,20/21,2021/03/19,Phoenix Suns,Home,1.15,113,Minnesota Timberwolves,5.81,101,Win,Favourite,222,214,0.15,-1,-8,83%,117,-4,17%,105,-4
USA,NBA,20/21,2021/03/19,Boston Celtics,Home,1.35,96,Sacramento Kings,3.34,107,Lose,Favourite,231,203,-1,2.34,-28,69%,119,-23,31%,112,-5
USA,NBA,20/21,2021/03/19,Cleveland Cavaliers,Home,2.7,110,San Antonio Spurs,1.5,116,Lose,NotFavourite,215,226,-1,0.5,11,31%,104,6,69%,111,5
USA,NBA,20/21,2021/03/19,Toronto Raptors,Home,2.63,112,Utah Jazz,1.53,115,Lose,NotFavourite,225,227,-1,0.53,2,32%,109,3,68%,116,-1
USA,NBA,20/21,2021/03/20,Atlanta Hawks,Away,2.45,99,Los Angeles Lakers,1.59,94,Win,NotFavourite,220,193,1.45,-1,-27,33%,107,-8,67%,113,-19
USA,NBA,20/21,2021/03/20,Charlotte Hornets,Away,4.6,98,Los Angeles Clippers,1.22,125,Lose,NotFavourite,224,223,-1,0.22,-1,27%,108,-10,73%,116,9
USA,NBA,20/21,2021/03/20,Golden State Warriors,Away,3.16,103,Memphis Grizzlies,1.39,111,Lose,NotFavourite,223,214,-1,0.39,-9,42%,110,-7,58%,113,-2
USA,NBA,20/21,2021/03/20,Sacramento Kings,Away,2.54,105,Philadelphia 76ers,1.56,129,Lose,NotFavourite,234,234,-1,0.56,0,27%,113,-8,73%,121,8
USA,NBA,20/21,2021/03/20,San Antonio Spurs,Away,6.43,113,Milwaukee Bucks,1.13,120,Lose,NotFavourite,229,233,-1,0.13,4,30%,111,2,70%,118,2
USA,NBA,20/21,2021/03/20,Los Angeles Lakers,Home,1.59,94,Atlanta Hawks,2.45,99,Lose,Favourite,220,193,-1,1.45,-27,67%,113,-19,33%,107,-8
USA,NBA,20/21,2021/03/20,Los Angeles Clippers,Home,1.22,125,Charlotte Hornets,4.6,98,Win,Favourite,224,223,0.22,-1,-1,73%,116,9,27%,108,-10
USA,NBA,20/21,2021/03/20,Memphis Grizzlies,Home,1.39,111,Golden State Warriors,3.16,103,Win,Favourite,223,214,0.39,-1,-9,58%,113,-2,42%,110,-7
USA,NBA,20/21,2021/03/20,Philadelphia 76ers,Home,1.56,129,Sacramento Kings,2.54,105,Win,Favourite,234,234,0.56,-1,0,73%,121,8,27%,113,-8
USA,NBA,20/21,2021/03/20,Milwaukee Bucks,Home,1.13,120,San Antonio Spurs,6.43,113,Win,Favourite,229,233,0.13,-1,4,70%,118,2,30%,111,2
USA,NBA,20/21,2021/03/21,Chicago Bulls,Away,1.65,100,Detroit Pistons,2.33,86,Win,Favourite,223,186,0.65,-1,-37,52%,112,-12,48%,111,-25
USA,NBA,20/21,2021/03/21,Dallas Mavericks,Away,1.79,132,Portland Trail Blazers,2.09,92,Win,Favourite,230,224,0.79,-1,-6,48%,114,18,52%,116,-24
USA,NBA,20/21,2021/03/21,Indiana Pacers,Away,2.38,109,Miami Heat,1.63,106,Win,NotFavourite,217,215,1.38,-1,-2,43%,107,2,57%,110,-4
USA,NBA,20/21,2021/03/21,Los Angeles Lakers,Away,5.03,94,Phoenix Suns,1.19,111,Lose,NotFavourite,213,205,-1,0.19,-8,45%,105,-11,55%,108,3
USA,NBA,20/21,2021/03/21,New Orleans Pelicans,Away,3.09,113,Denver Nuggets,1.4,108,Win,NotFavourite,233,221,2.09,-1,-12,31%,113,0,69%,120,-12
USA,NBA,20/21,2021/03/21,Oklahoma City Thunder,Away,2.66,114,Houston Rockets,1.52,112,Win,NotFavourite,216,226,1.66,-1,10,54%,109,5,46%,107,5
USA,NBA,20/21,2021/03/21,Orlando Magic,Away,4.17,96,Boston Celtics,1.25,112,Lose,NotFavourite,215,208,-1,0.25,-7,23%,103,-7,77%,112,0
USA,NBA,20/21,2021/03/21,Philadelphia 76ers,Away,1.88,101,New York Knicks,1.97,100,Win,Favourite,211,201,0.88,-1,-10,63%,108,-7,37%,103,-3
USA,NBA,20/21,2021/03/21,Toronto Raptors,Away,1.33,105,Cleveland Cavaliers,3.46,116,Lose,Favourite,217,221,-1,2.46,4,69%,112,-7,31%,105,11
USA,NBA,20/21,2021/03/21,Washington Wizards,Away,4.17,106,Brooklyn Nets,1.25,113,Lose,NotFavourite,245,219,-1,0.25,-26,26%,118,-12,74%,127,-14
USA,NBA,20/21,2021/03/21,Detroit Pistons,Home,2.33,86,Chicago Bulls,1.65,100,Lose,NotFavourite,223,186,-1,0.65,-37,48%,111,-25,52%,112,-12
USA,NBA,20/21,2021/03/21,Portland Trail Blazers,Home,2.09,92,Dallas Mavericks,1.79,132,Lose,NotFavourite,230,224,-1,0.79,-6,52%,116,-24,48%,114,18
USA,NBA,20/21,2021/03/21,Miami Heat,Home,1.63,106,Indiana Pacers,2.38,109,Lose,Favourite,217,215,-1,1.38,-2,57%,110,-4,43%,107,2
USA,NBA,20/21,2021/03/21,Phoenix Suns,Home,1.19,111,Los Angeles Lakers,5.03,94,Win,Favourite,213,205,0.19,-1,-8,55%,108,3,45%,105,-11
USA,NBA,20/21,2021/03/21,Denver Nuggets,Home,1.4,108,New Orleans Pelicans,3.09,113,Lose,Favourite,233,221,-1,2.09,-12,69%,120,-12,31%,113,0
USA,NBA,20/21,2021/03/21,Houston Rockets,Home,1.52,112,Oklahoma City Thunder,2.66,114,Lose,Favourite,216,226,-1,1.66,10,46%,107,5,54%,109,5
USA,NBA,20/21,2021/03/21,Boston Celtics,Home,1.25,112,Orlando Magic,4.17,96,Win,Favourite,215,208,0.25,-1,-7,77%,112,0,23%,103,-7
USA,NBA,20/21,2021/03/21,New York Knicks,Home,1.97,100,Philadelphia 76ers,1.88,101,Lose,NotFavourite,211,201,-1,0.88,-10,37%,103,-3,63%,108,-7
USA,NBA,20/21,2021/03/21,Cleveland Cavaliers,Home,3.46,116,Toronto Raptors,1.33,105,Win,NotFavourite,217,221,2.46,-1,4,31%,105,11,69%,112,-7
USA,NBA,20/21,2021/03/21,Brooklyn Nets,Home,1.25,113,Washington Wizards,4.17,106,Win,Favourite,245,219,0.25,-1,-26,74%,127,-14,26%,118,-12
USA,NBA,20/21,2021/03/22,Atlanta Hawks,Away,2.99,110,Los Angeles Clippers,1.42,119,Lose,NotFavourite,225,229,-1,0.42,4,31%,109,1,69%,116,3
USA,NBA,20/21,2021/03/22,Boston Celtics,Away,2.57,126,Memphis Grizzlies,1.55,132,Lose,NotFavourite,219,258,-1,0.55,39,49%,109,17,51%,110,22
USA,NBA,20/21,2021/03/22,Charlotte Hornets,Away,2.72,100,San Antonio Spurs,1.49,97,Win,NotFavourite,222,197,1.72,-1,-25,41%,109,-9,59%,113,-16
USA,NBA,20/21,2021/03/22,Indiana Pacers,Away,3.25,113,Milwaukee Bucks,1.37,140,Lose,NotFavourite,232,253,-1,0.37,21,29%,112,1,71%,120,20
USA,NBA,20/21,2021/03/22,Oklahoma City Thunder,Away,2.7,112,Minnesota Timberwolves,1.5,103,Win,NotFavourite,221,215,1.7,-1,-6,52%,111,1,48%,110,-7
USA,NBA,20/21,2021/03/22,Sacramento Kings,Away,1.56,119,Cleveland Cavaliers,2.52,105,Win,Favourite,227,224,0.56,-1,-3,56%,115,4,44%,112,-7
USA,NBA,20/21,2021/03/22,Toronto Raptors,Away,1.27,99,Houston Rockets,4.02,117,Lose,Favourite,221,216,-1,3.02,-5,68%,114,-15,32%,107,10
USA,NBA,20/21,2021/03/22,Utah Jazz,Away,1.22,120,Chicago Bulls,4.62,95,Win,Favourite,231,215,0.22,-1,-16,68%,119,1,32%,112,-17
USA,NBA,20/21,2021/03/22,Los Angeles Clippers,Home,1.42,119,Atlanta Hawks,2.99,110,Win,Favourite,225,229,0.42,-1,4,69%,116,3,31%,109,1
USA,NBA,20/21,2021/03/22,Memphis Grizzlies,Home,1.55,132,Boston Celtics,2.57,126,Win,Favourite,219,258,0.55,-1,39,51%,110,22,49%,109,17
USA,NBA,20/21,2021/03/22,San Antonio Spurs,Home,1.49,97,Charlotte Hornets,2.72,100,Lose,Favourite,222,197,-1,1.72,-25,59%,113,-16,41%,109,-9
USA,NBA,20/21,2021/03/22,Milwaukee Bucks,Home,1.37,140,Indiana Pacers,3.25,113,Win,Favourite,232,253,0.37,-1,21,71%,120,20,29%,112,1
USA,NBA,20/21,2021/03/22,Minnesota Timberwolves,Home,1.5,103,Oklahoma City Thunder,2.7,112,Lose,Favourite,221,215,-1,1.7,-6,48%,110,-7,52%,111,1
USA,NBA,20/21,2021/03/22,Cleveland Cavaliers,Home,2.52,105,Sacramento Kings,1.56,119,Lose,NotFavourite,227,224,-1,0.56,-3,44%,112,-7,56%,115,4
USA,NBA,20/21,2021/03/22,Houston Rockets,Home,4.02,117,Toronto Raptors,1.27,99,Win,NotFavourite,221,216,3.02,-1,-5,32%,107,10,68%,114,-15
USA,NBA,20/21,2021/03/22,Chicago Bulls,Home,4.62,95,Utah Jazz,1.22,120,Lose,NotFavourite,231,215,-1,0.22,-16,32%,112,-17,68%,119,1
USA,NBA,20/21,2021/03/23,Brooklyn Nets,Away,2.18,116,Portland Trail Blazers,1.73,112,Win,NotFavourite,240,228,1.18,-1,-12,57%,122,-6,43%,118,-6
USA,NBA,20/21,2021/03/23,Denver Nuggets,Away,1.31,110,Orlando Magic,3.61,99,Win,Favourite,218,209,0.31,-1,-9,78%,114,-4,22%,104,-5
USA,NBA,20/21,2021/03/23,Los Angeles Lakers,Away,2.89,111,New Orleans Pelicans,1.44,128,Lose,NotFavourite,223,239,-1,0.44,16,61%,114,-3,39%,109,19
USA,NBA,20/21,2021/03/23,Philadelphia 76ers,Away,1.57,108,Golden State Warriors,2.5,98,Win,Favourite,226,206,0.57,-1,-20,58%,115,-7,42%,111,-13
USA,NBA,20/21,2021/03/23,Phoenix Suns,Away,1.79,110,Miami Heat,2.09,100,Win,Favourite,212,210,0.79,-1,-2,58%,108,2,42%,104,-4
USA,NBA,20/21,2021/03/23,Washington Wizards,Away,2.25,113,New York Knicks,1.69,131,Lose,NotFavourite,219,244,-1,0.69,25,36%,107,6,64%,112,19
USA,NBA,20/21,2021/03/23,Portland Trail Blazers,Home,1.73,112,Brooklyn Nets,2.18,116,Lose,Favourite,240,228,-1,1.18,-12,43%,118,-6,57%,122,-6
USA,NBA,20/21,2021/03/23,Orlando Magic,Home,3.61,99,Denver Nuggets,1.31,110,Lose,NotFavourite,218,209,-1,0.31,-9,22%,104,-5,78%,114,-4
USA,NBA,20/21,2021/03/23,New Orleans Pelicans,Home,1.44,128,Los Angeles Lakers,2.89,111,Win,Favourite,223,239,0.44,-1,16,39%,109,19,61%,114,-3
USA,NBA,20/21,2021/03/23,Golden State Warriors,Home,2.5,98,Philadelphia 76ers,1.57,108,Lose,NotFavourite,226,206,-1,0.57,-20,42%,111,-13,58%,115,-7
USA,NBA,20/21,2021/03/23,Miami Heat,Home,2.09,100,Phoenix Suns,1.79,110,Lose,NotFavourite,212,210,-1,0.79,-2,42%,104,-4,58%,108,2
USA,NBA,20/21,2021/03/23,New York Knicks,Home,1.69,131,Washington Wizards,2.25,113,Win,Favourite,219,244,0.69,-1,25,64%,112,19,36%,107,6
USA,NBA,20/21,2021/03/24,Atlanta Hawks,Away,1.68,108,Sacramento Kings,2.27,110,Lose,Favourite,236,218,-1,1.27,-18,59%,120,-12,41%,116,-6
USA,NBA,20/21,2021/03/24,Boston Celtics,Away,3.23,119,Milwaukee Bucks,1.38,121,Lose,NotFavourite,231,240,-1,0.38,9,33%,112,7,67%,119,2
USA,NBA,20/21,2021/03/24,Brooklyn Nets,Away,7.78,88,Utah Jazz,1.1,118,Lose,NotFavourite,238,206,-1,0.1,-32,35%,116,-28,65%,122,-4
USA,NBA,20/21,2021/03/24,Charlotte Hornets,Away,1.58,122,Houston Rockets,2.47,97,Win,Favourite,219,219,0.58,-1,0,61%,112,10,39%,107,-10
USA,NBA,20/21,2021/03/24,Cleveland Cavaliers,Away,3.44,103,Chicago Bulls,1.34,94,Win,NotFavourite,221,197,2.44,-1,-24,25%,106,-3,75%,115,-21
USA,NBA,20/21,2021/03/24,Dallas Mavericks,Away,1.28,128,Minnesota Timberwolves,3.85,108,Win,Favourite,226,236,0.28,-1,10,65%,116,12,35%,110,-2
USA,NBA,20/21,2021/03/24,Denver Nuggets,Away,1.81,111,Toronto Raptors,2.05,135,Lose,Favourite,226,246,-1,1.05,20,59%,115,-4,41%,111,24
USA,NBA,20/21,2021/03/24,Detroit Pistons,Away,3.58,111,Indiana Pacers,1.32,116,Lose,NotFavourite,220,227,-1,0.32,7,39%,108,3,61%,112,4
USA,NBA,20/21,2021/03/24,Los Angeles Clippers,Away,1.42,134,San Antonio Spurs,3,101,Win,Favourite,220,235,0.42,-1,15,64%,113,21,36%,107,-6
USA,NBA,20/21,2021/03/24,Memphis Grizzlies,Away,1.36,116,Oklahoma City Thunder,3.28,107,Win,Favourite,217,223,0.36,-1,6,61%,111,5,39%,106,1
USA,NBA,20/21,2021/03/24,Phoenix Suns,Away,1.21,111,Orlando Magic,4.67,112,Lose,Favourite,214,223,-1,3.67,9,78%,112,-1,22%,102,10
USA,NBA,20/21,2021/03/24,Sacramento Kings,Home,2.27,110,Atlanta Hawks,1.68,108,Win,NotFavourite,236,218,1.27,-1,-18,41%,116,-6,59%,120,-12
USA,NBA,20/21,2021/03/24,Milwaukee Bucks,Home,1.38,121,Boston Celtics,3.23,119,Win,Favourite,231,240,0.38,-1,9,67%,119,2,33%,112,7
